Source,Target,Weight
@CharlesHerpen,@cnijkerken,1
@CharlesHerpen,@gijsvanerp,2
@CharlesHerpen,@goedderz,1
@CharlesHerpen,@groenlinks,9
@CharlesHerpen,@henkbleker,1
@CharlesHerpen,@jackvddussen,2
@CharlesHerpen,@jesseklaver,2
@CharlesHerpen,@landbouw,1
@CharlesHerpen,@nickwoudstra,1
@CharlesHerpen,@peterkwint,1
@CharlesHerpen,@ravree,1
@CharlesHerpen,@trouw,1
@RutgerSchonis,@APechtold,1
@RutgerSchonis,@BrongersK,1
@RutgerSchonis,@D66,3
@RutgerSchonis,@D66Middelburg,2
@RutgerSchonis,@D66PSZeeland,1
@RutgerSchonis,@JongeDemocraten,1
@RutgerSchonis,@estherouwehand,1
@daapdewaarheid,@4resist,1
@daapdewaarheid,@APechtold,17
@daapdewaarheid,@Beerie18,1
@daapdewaarheid,@Blankedixie,1
@daapdewaarheid,@Breinbrouwsels,1
@daapdewaarheid,@D66,10
@daapdewaarheid,@D66Brabant,1
@daapdewaarheid,@D66Utrecht,1
@daapdewaarheid,@D66_Europa,1
@daapdewaarheid,@Derksen_Gelul,1
@daapdewaarheid,@DutchDL,1
@daapdewaarheid,@EU_Sceptic,1
@daapdewaarheid,@EWdeVlieger,1
@daapdewaarheid,@EenVandaag,1
@daapdewaarheid,@Else4Weekblad,1
@daapdewaarheid,@EnriqCortes,1
@daapdewaarheid,@EvertGDavelaar,1
@daapdewaarheid,@Evita79497112,2
@daapdewaarheid,@Geepstar,1
@daapdewaarheid,@GeertenWaling,1
@daapdewaarheid,@GerBStruik,1
@daapdewaarheid,@Gerritsen_Dan,2
@daapdewaarheid,@Hannesz1956,1
@daapdewaarheid,@HarryPater62,1
@daapdewaarheid,@Heerbean,7
@daapdewaarheid,@Het_OM,1
@daapdewaarheid,@IrEnriqueCortes,1
@daapdewaarheid,@KabinetPVVFvD,4
@daapdewaarheid,@KapiteinHolland,1
@daapdewaarheid,@KopsPVV,1
@daapdewaarheid,@LodewijkA,1
@daapdewaarheid,@Maikel_PVV,2
@daapdewaarheid,@MartijnPVVEmmen,1
@daapdewaarheid,@Martinbosma_pvv,1
@daapdewaarheid,@NL__POLITIEK,1
@daapdewaarheid,@NOS,1
@daapdewaarheid,@NicoleMoinat,1
@daapdewaarheid,@PCIMeijer,1
@daapdewaarheid,@PVVDenHaag,1
@daapdewaarheid,@PVVZaanstad,1
@daapdewaarheid,@PVerkaik1,2
@daapdewaarheid,@PatriciaPol_,1
@daapdewaarheid,@PechtoldMansion,1
@daapdewaarheid,@PerSlotVan,3
@daapdewaarheid,@Percolator_HNJ,1
@daapdewaarheid,@PvdA,1
@daapdewaarheid,@RMBras1973,4
@daapdewaarheid,@RayMBras,1
@daapdewaarheid,@RealShowstopper,1
@daapdewaarheid,@RidderDionGraus,2
@daapdewaarheid,@Ru260566,2
@daapdewaarheid,@SLECHTVOLK,1
@daapdewaarheid,@StemZeWeg,1
@daapdewaarheid,@ToonvanDijk_PVV,1
@daapdewaarheid,@Trump023,1
@daapdewaarheid,@VVD,1
@daapdewaarheid,@WNLOpZondag,2
@daapdewaarheid,@YassmineelKsaih,1
@daapdewaarheid,@ZilteBotte,1
@daapdewaarheid,@afca1900michel,1
@daapdewaarheid,@arnoldkarskens,1
@daapdewaarheid,@bentualdepineut,1
@daapdewaarheid,@bertvovc,4
@daapdewaarheid,@cdavandaag,1
@daapdewaarheid,@charsnuff,1
@daapdewaarheid,@christenunie,1
@daapdewaarheid,@d66amsterdam,2
@daapdewaarheid,@daapdewaarheid,1
@daapdewaarheid,@ddeaconblues,2
@daapdewaarheid,@dunraf,1
@daapdewaarheid,@exxtravaganzzza,1
@daapdewaarheid,@fvdemocratie,3
@daapdewaarheid,@geertgeel,1
@daapdewaarheid,@geertwilderspvv,5
@daapdewaarheid,@gijs19054075,1
@daapdewaarheid,@gjknoops,1
@daapdewaarheid,@hutspothachee,1
@daapdewaarheid,@jesseklaver,1
@daapdewaarheid,@jndkgrf,2
@daapdewaarheid,@markdehollander,1
@daapdewaarheid,@martijnheeroma,1
@daapdewaarheid,@ovcned,17
@daapdewaarheid,@rejialex7,1
@daapdewaarheid,@ricknieman,1
@daapdewaarheid,@robjansen_pvv,2
@daapdewaarheid,@stop,1
@daapdewaarheid,@stopnaiviteit,1
@daapdewaarheid,@thierrybaudet,1
@daapdewaarheid,@tomvanteinde,1
@daapdewaarheid,@tonfvandijk,1
@daapdewaarheid,@verzetsbeweging,1
@daapdewaarheid,@wil78910,1
@daapdewaarheid,@wordpressdotcom,1
@PeterVos_,@Zevenaar20,1
@PPK1967,@APechtold,2
@PPK1967,@MarijnissenL,1
@PPK1967,@SPnl,1
@PPK1967,@groenlinks,1
@PPK1967,@mwbhendriks,1
@PPK1967,@peterkwint,1
@ben_beuk,@078dordt,1
@ben_beuk,@ADPolitiek,1
@ben_beuk,@ADnl,1
@ben_beuk,@ANanninga,1
@ben_beuk,@APechtold,10
@ben_beuk,@AT5,1
@ben_beuk,@AdriaanBeenen,3
@ben_beuk,@BBalings,1
@ben_beuk,@D66,8
@ben_beuk,@DDStandaard,4
@ben_beuk,@DaveBakkeRechts,1
@ben_beuk,@De5december,1
@ben_beuk,@Derksen_Gelul,3
@ben_beuk,@DiederikSmit,1
@ben_beuk,@EWdeVlieger,1
@ben_beuk,@Else4Weekblad,3
@ben_beuk,@Esther_Voet,1
@ben_beuk,@EvertGDavelaar,1
@ben_beuk,@FVD020,1
@ben_beuk,@FVDamsterdam,2
@ben_beuk,@Francolinie,2
@ben_beuk,@Fub_Fub,4
@ben_beuk,@GMehrasa,1
@ben_beuk,@GerBStruik,1
@ben_beuk,@HAPHmeer,1
@ben_beuk,@Hannesz1956,6
@ben_beuk,@HarryPater62,3
@ben_beuk,@Heerbean,1
@ben_beuk,@HuubBellemakers,1
@ben_beuk,@JoostNiemoller,5
@ben_beuk,@JosSwartjes_SP,1
@ben_beuk,@KGFerrier,1
@ben_beuk,@LavieJanRoos,1
@ben_beuk,@LeefbaarRdam,1
@ben_beuk,@MarellaLute,1
@ben_beuk,@Mark_Goedhart,1
@ben_beuk,@Martinbosma_pvv,2
@ben_beuk,@Michelvanelck,1
@ben_beuk,@Mickdv1,1
@ben_beuk,@MinPres,1
@ben_beuk,@Mirjam152,3
@ben_beuk,@NOS,2
@ben_beuk,@NPO1,1
@ben_beuk,@NUnl,1
@ben_beuk,@PCIMeijer,2
@ben_beuk,@Percolator_HNJ,3
@ben_beuk,@PieterOmtzigt,1
@ben_beuk,@PvdA,3
@ben_beuk,@Rob_Roos,1
@ben_beuk,@RvDantzig,2
@ben_beuk,@SPnl,1
@ben_beuk,@SigridKaag,1
@ben_beuk,@Spetters599,1
@ben_beuk,@THiddema,1
@ben_beuk,@TPOnl,1
@ben_beuk,@TomvanderLee,2
@ben_beuk,@Trump023,1
@ben_beuk,@VVD,4
@ben_beuk,@VVDAmsterdam,1
@ben_beuk,@WNLVandaag,1
@ben_beuk,@Wellofgrief,1
@ben_beuk,@ahaz1969,1
@ben_beuk,@baspaternotte,1
@ben_beuk,@bom_just,1
@ben_beuk,@djeppink,1
@ben_beuk,@frankwijn1,1
@ben_beuk,@frenkie4allll,1
@ben_beuk,@fvdemocratie,14
@ben_beuk,@geenstijl,2
@ben_beuk,@geertwilderspvv,2
@ben_beuk,@gjvu,1
@ben_beuk,@groenlinks,4
@ben_beuk,@hansnl43,1
@ben_beuk,@hendrikotten3,1
@ben_beuk,@henkbres,2
@ben_beuk,@jangajentaan,2
@ben_beuk,@jndkgrf,3
@ben_beuk,@luigidimaio,1
@ben_beuk,@m_noordhoek,1
@ben_beuk,@markdehollander,1
@ben_beuk,@martijnheeroma,1
@ben_beuk,@rejialex7,1
@ben_beuk,@rekenk4mer,1
@ben_beuk,@ricknieman,1
@ben_beuk,@ronald_brok,1
@ben_beuk,@sandervanluit,1
@ben_beuk,@seven__,1
@ben_beuk,@sypwynia,1
@ben_beuk,@telegraaf,1
@ben_beuk,@thierrybaudet,3
@ben_beuk,@toenwasgelukhe2,1
@ben_beuk,@tomcatsteve,1
@ben_beuk,@uri4u,4
@ben_beuk,@volkstribunaal,1
@RoelPrins1,@APechtold,7
@RoelPrins1,@AdriaanBeenen,1
@RoelPrins1,@AgnesMulderCDA,1
@RoelPrins1,@AnneJongeling,1
@RoelPrins1,@AvSchoot,1
@RoelPrins1,@Breinbrouwsels,1
@RoelPrins1,@Buijtleefbaar,1
@RoelPrins1,@CarlSchroder1,1
@RoelPrins1,@D66,7
@RoelPrins1,@D66Rijswijk,1
@RoelPrins1,@D66denhelder,1
@RoelPrins1,@David_Goudsmid,1
@RoelPrins1,@DeBlauweTijger,1
@RoelPrins1,@Derksen_Gelul,3
@RoelPrins1,@Dick_Berts,1
@RoelPrins1,@EWdeVlieger,1
@RoelPrins1,@EenVandaag,1
@RoelPrins1,@Else4Weekblad,3
@RoelPrins1,@Espen_vdH,1
@RoelPrins1,@EvertGDavelaar,1
@RoelPrins1,@Evita79497112,1
@RoelPrins1,@FrankBerkemeier,1
@RoelPrins1,@Geepstar,1
@RoelPrins1,@GeertenWaling,1
@RoelPrins1,@GerBStruik,4
@RoelPrins1,@HarryPater62,1
@RoelPrins1,@Infocadl2015,2
@RoelPrins1,@JmLeonarda,1
@RoelPrins1,@JoostNiemoller,5
@RoelPrins1,@KajsaOllongren,1
@RoelPrins1,@MaPoCato,1
@RoelPrins1,@Maikel_PVV,1
@RoelPrins1,@Marssieboy,1
@RoelPrins1,@Martinbosma_pvv,1
@RoelPrins1,@MathildevVliet,2
@RoelPrins1,@MinPres,1
@RoelPrins1,@NOS,2
@RoelPrins1,@PVV_Twenterand,1
@RoelPrins1,@Pemac30,1
@RoelPrins1,@Percolator_HNJ,2
@RoelPrins1,@PieterOmtzigt,1
@RoelPrins1,@Politie,1
@RoelPrins1,@PvdA,2
@RoelPrins1,@RHoogland,1
@RoelPrins1,@RSMuseum,1
@RoelPrins1,@ReneDercksen,1
@RoelPrins1,@Rob_Roos,1
@RoelPrins1,@RoelofBouwman,1
@RoelPrins1,@SPRotterdam,1
@RoelPrins1,@SamvanRooy1,1
@RoelPrins1,@Spetters599,1
@RoelPrins1,@TPOnl,2
@RoelPrins1,@TanyaHoogwerf,1
@RoelPrins1,@TijsvandenBrink,1
@RoelPrins1,@TjoekHK,1
@RoelPrins1,@TomvanderLee,1
@RoelPrins1,@Trump023,1
@RoelPrins1,@VALENTINE_O_,1
@RoelPrins1,@VVD,3
@RoelPrins1,@WNLVandaag,1
@RoelPrins1,@YouTube,1
@RoelPrins1,@Zoalsikben99,1
@RoelPrins1,@baspaternotte,2
@RoelPrins1,@bobdijkgraaf,1
@RoelPrins1,@bpschut,1
@RoelPrins1,@burgercomiteeu,2
@RoelPrins1,@carladikfaber,1
@RoelPrins1,@devrijepsych,1
@RoelPrins1,@djeppink,1
@RoelPrins1,@dopsleutel13,1
@RoelPrins1,@edbraam,1
@RoelPrins1,@elsphi,1
@RoelPrins1,@engelina2911,1
@RoelPrins1,@ericvanderburg,1
@RoelPrins1,@fritswester,1
@RoelPrins1,@fvdemocratie,1
@RoelPrins1,@geertwilderspvv,1
@RoelPrins1,@gjvu,5
@RoelPrins1,@groenlinks,2
@RoelPrins1,@hansdamen,1
@RoelPrins1,@harmbeertema,1
@RoelPrins1,@hulswood,2
@RoelPrins1,@jndkgrf,2
@RoelPrins1,@l_ruigrok,3
@RoelPrins1,@marchay514,1
@RoelPrins1,@marineschepen,1
@RoelPrins1,@marizsmn,1
@RoelPrins1,@ohzitdatzo,1
@RoelPrins1,@pvdarotterdam,1
@RoelPrins1,@rkemp59,2
@RoelPrins1,@seven__,2
@RoelPrins1,@stop,1
@RoelPrins1,@sypwynia,2
@RoelPrins1,@thierrybaudet,5
@RoelPrins1,@trias_politica,5
@RoelPrins1,@umarebru,1
@RoelPrins1,@wierdduk,3
@RoelPrins1,@wiltingklaas,1
@RoelPrins1,@zegmaar_Lyd,1
@RoelPrins1,@zwiserlever,1
@AirportNee,@AirportNee,1
@AirportNee,@BNR,1
@AirportNee,@Corendon_Air,1
@AirportNee,@CvNieuwenhuizen,1
@AirportNee,@D66,1
@AirportNee,@D66Almere,1
@AirportNee,@D66Renkum,1
@AirportNee,@D66Wageningen,1
@AirportNee,@DeBalie,1
@AirportNee,@GrLiStnwijkrlnd,1
@AirportNee,@JohanJanssen18,1
@AirportNee,@JopFackeldey,1
@AirportNee,@LaradeBrito,1
@AirportNee,@MartinApril2015,1
@AirportNee,@Misch131072,1
@AirportNee,@MustafaAmhaouch,1
@AirportNee,@PvdA,1
@AirportNee,@RuudHteB,2
@AirportNee,@SmeuldersMeke,1
@AirportNee,@Sunita_Biharie,1
@AirportNee,@TUINederland,1
@AirportNee,@Trouw_Opinie,1
@AirportNee,@bartlvink,1
@AirportNee,@cdavandaag,1
@AirportNee,@christenunie,1
@AirportNee,@climatebabes,1
@AirportNee,@dijkhoff,1
@AirportNee,@dwdd,1
@AirportNee,@easyJet,1
@AirportNee,@ernstcramer,1
@AirportNee,@groenlinks,1
@AirportNee,@jesseklaver,1
@AirportNee,@marcelburger,1
@AirportNee,@opreisbart,1
@AirportNee,@pieterimmerzeel,1
@AirportNee,@pmvanee,1
@AirportNee,@remcovvd,2
@AirportNee,@rschuur,1
@AirportNee,@sjaakkruisGL,1
@AirportNee,@suzanne_GL,2
@AirportNee,@sybrandbuma,1
@Johnvanderveld,@APechtold,1
@Johnvanderveld,@M__Steinberger,1
@Johnvanderveld,@jndkgrf,1
@Johnvanderveld,@telegraaf,1
@Gyrobit,@APechtold,1
@Gyrobit,@AntonDingeman,1
@Gyrobit,@Leonvangalen99,1
@Gyrobit,@Martinbosma_pvv,1
@Gyrobit,@PerSlotVan,1
@Gyrobit,@Percolator_HNJ,1
@Gyrobit,@VALENTINE_O_,1
@Gyrobit,@fvdemocratie,1
@Gyrobit,@thierrybaudet,1
@Gyrobit,@trouw,1
@willemreijnders,@BejarD66,1
@willemreijnders,@D66Brabant,1
@willemreijnders,@D66_Roosendaal,3
@willemreijnders,@JohnKnappers,1
@willemreijnders,@PvdARoosendaal,1
@willemreijnders,@alexraggers,3
@willemreijnders,@msyap,1
@willemreijnders,@willemlaros,1
@SpButselaar,@ADPolitiek,2
@SpButselaar,@Dikkedaan,1
@SpButselaar,@Gazendam_Petra,1
@SpButselaar,@HenkvGerven,1
@SpButselaar,@IkHouVanArnhem,1
@SpButselaar,@JaspervanDijkSP,1
@SpButselaar,@MarijnissenL,3
@SpButselaar,@PvdA_Arnhem,1
@SpButselaar,@SP026,1
@SpButselaar,@SPnl,2
@SpButselaar,@SadetKarabulut,1
@SpButselaar,@VogelvrijeHArts,2
@SpButselaar,@aluytn,1
@SpButselaar,@dgarnhem,1
@SpButselaar,@groenlinks,1
@SpButselaar,@peterkwint,1
@SpButselaar,@seven__,1
@BartInNijmegen,@DeBastei,2
@BartInNijmegen,@HvHooft,2
@BartInNijmegen,@J_Dijsselbloem,2
@BartInNijmegen,@NLDOET,2
@BartInNijmegen,@Natuurtuin_,2
@BartInNijmegen,@OranjeFonds,2
@BartInNijmegen,@PvdA,2
@BartInNijmegen,@PvdANijmegen,2
@BartInNijmegen,@SPnl,1
@BartInNijmegen,@groenlinks,1
@BartInNijmegen,@peterkwint,1
@BartInNijmegen,@spnijmegen,1
@Mps015,@PNActueel,1
@Mps015,@cdapijno,4
@Mps015,@cdavandaag,1
@Mps015,@feelgood105,2
@charsnuff,@ADPolitiek,1
@charsnuff,@APechtold,11
@charsnuff,@Bevrijder,1
@charsnuff,@BySteveBrown,1
@charsnuff,@D66,9
@charsnuff,@Derksen_Gelul,1
@charsnuff,@Dirk_van_Dam,1
@charsnuff,@EhrErwin,1
@charsnuff,@Else4Weekblad,1
@charsnuff,@Hannesz1956,1
@charsnuff,@HarryPater62,1
@charsnuff,@JacqIndo,1
@charsnuff,@JmLeonarda,1
@charsnuff,@KlodderPosters,3
@charsnuff,@KopsPVV,1
@charsnuff,@MikevdGalienNL,1
@charsnuff,@MinPres,2
@charsnuff,@Mirjam152,1
@charsnuff,@Percolator_HNJ,1
@charsnuff,@PvdA,1
@charsnuff,@RokersPeterA,1
@charsnuff,@RvDantzig,2
@charsnuff,@SGPnieuws,1
@charsnuff,@SPnl,1
@charsnuff,@TPOnl,1
@charsnuff,@Trump023,1
@charsnuff,@VNONCW,1
@charsnuff,@VVD,4
@charsnuff,@Willy_Vet,1
@charsnuff,@cdavandaag,1
@charsnuff,@charsnuff,20
@charsnuff,@christenunie,1
@charsnuff,@eefmeijerink,1
@charsnuff,@frenkie4allll,1
@charsnuff,@fvdemocratie,2
@charsnuff,@geertwilderspvv,2
@charsnuff,@groenlinks,2
@charsnuff,@michkapteijns74,1
@charsnuff,@noknokitsme,1
@charsnuff,@ovcned,3
@charsnuff,@royrubystrik,1
@charsnuff,@stopnaiviteit,1
@charsnuff,@thierrybaudet,1
@charsnuff,@volkskrant,1
@barracudawiep,@ADPolitiek,1
@barracudawiep,@ADnl,1
@barracudawiep,@AIVD,1
@barracudawiep,@ANanninga,3
@barracudawiep,@APechtold,6
@barracudawiep,@BLIKOPENER333,138
@barracudawiep,@BLIKOPENERteam,4
@barracudawiep,@Breinbrouwsels,2
@barracudawiep,@CDA,1
@barracudawiep,@D66,6
@barracudawiep,@DDStandaard,3
@barracudawiep,@Dirk_van_Dam,1
@barracudawiep,@DrGerritJMulder,2
@barracudawiep,@Else4Weekblad,2
@barracudawiep,@EvertGDavelaar,1
@barracudawiep,@FVD,1
@barracudawiep,@FVDamsterdam,2
@barracudawiep,@Gaia_Universe,1
@barracudawiep,@Hannesz1956,2
@barracudawiep,@HarryPater62,2
@barracudawiep,@HenkvanVeen6,1
@barracudawiep,@Het_OM,2
@barracudawiep,@JKralendijk,1
@barracudawiep,@JackisTrots,1
@barracudawiep,@JacquelineWxxx,1
@barracudawiep,@KajsaOllongren,1
@barracudawiep,@LavieJanRoos,1
@barracudawiep,@Leonvangalen99,2
@barracudawiep,@LiYangLeiden,1
@barracudawiep,@LodewijkA,5
@barracudawiep,@MarHenS,1
@barracudawiep,@MarellaLute,1
@barracudawiep,@Nieuwsuur,1
@barracudawiep,@OpiniezMagazine,1
@barracudawiep,@PVDD,1
@barracudawiep,@PerSlotVan,1
@barracudawiep,@Percolator_HNJ,1
@barracudawiep,@PowNed,2
@barracudawiep,@PvdA,3
@barracudawiep,@SnouckHurgronje,1
@barracudawiep,@Stormtroepen,1
@barracudawiep,@SvensTweet,1
@barracudawiep,@TPOnl,4
@barracudawiep,@TerlouwArie,4
@barracudawiep,@TeunvanGelder11,1
@barracudawiep,@Theodor81705014,1
@barracudawiep,@Tijg55,1
@barracudawiep,@TomvanderLee,2
@barracudawiep,@VVD,3
@barracudawiep,@WellesEgni,1
@barracudawiep,@YerRamautarsing,1
@barracudawiep,@barracudawiep,13
@barracudawiep,@baspaternotte,1
@barracudawiep,@bertvovc,1
@barracudawiep,@blaauw_foske,1
@barracudawiep,@cdavandaag,1
@barracudawiep,@christenunie,1
@barracudawiep,@defret5,1
@barracudawiep,@dekoran1,60
@barracudawiep,@dopsleutel13,2
@barracudawiep,@dreoudman,1
@barracudawiep,@erwinc35,1
@barracudawiep,@fvdemocratie,19
@barracudawiep,@geenstijl,1
@barracudawiep,@geertwilderspvv,1
@barracudawiep,@groenlinks,7
@barracudawiep,@hulswood,2
@barracudawiep,@jangajentaan,1
@barracudawiep,@jesseklaver,1
@barracudawiep,@jfolkertsma,1
@barracudawiep,@keesvdstaaij,1
@barracudawiep,@lidwieneik_boom,17
@barracudawiep,@mariannethieme,1
@barracudawiep,@menti_opa,1
@barracudawiep,@pechtold,1
@barracudawiep,@piadijkstra,1
@barracudawiep,@piep_kuiken,1
@barracudawiep,@reinier63,1
@barracudawiep,@rinsjan,14
@barracudawiep,@ronald_brok,1
@barracudawiep,@telegraaf,2
@barracudawiep,@thierrybaudet,1
@barracudawiep,@volkskrant,1
@barracudawiep,@volkstribunaal,1
@barracudawiep,@whitediamond_S,2
@barracudawiep,@wierdduk,2
@barracudawiep,@wordpressdotcom,1
@nelkovacevic,@APechtold,7
@nelkovacevic,@BLIKOPENER333,1
@nelkovacevic,@BarthCarlo,2
@nelkovacevic,@Beursbengeltje,1
@nelkovacevic,@D66,8
@nelkovacevic,@DDStandaard,4
@nelkovacevic,@Deduge1,1
@nelkovacevic,@Derksen_Gelul,1
@nelkovacevic,@DickKraaij,1
@nelkovacevic,@EWdeVlieger,2
@nelkovacevic,@Else4Weekblad,1
@nelkovacevic,@EvertGDavelaar,1
@nelkovacevic,@Evita79497112,1
@nelkovacevic,@Francolinie,1
@nelkovacevic,@GeertJeelof,3
@nelkovacevic,@Hannesz1956,1
@nelkovacevic,@HarryPater62,2
@nelkovacevic,@HenkdeVries1970,1
@nelkovacevic,@HonestWorld300,1
@nelkovacevic,@JKompagne,1
@nelkovacevic,@JoostNiemoller,4
@nelkovacevic,@KajsaOllongren,1
@nelkovacevic,@LavieJanRoos,1
@nelkovacevic,@Leonvangalen99,1
@nelkovacevic,@LouiseRozema,1
@nelkovacevic,@MarellaLute,1
@nelkovacevic,@MinPres,1
@nelkovacevic,@Nieuwsuur,1
@nelkovacevic,@PerSlotVan,1
@nelkovacevic,@Peter_vdVelde,1
@nelkovacevic,@Piet_Heyn,1
@nelkovacevic,@PvdA,1
@nelkovacevic,@ReneDercksen,1
@nelkovacevic,@RobJetten,1
@nelkovacevic,@RvDantzig,1
@nelkovacevic,@SPnl,1
@nelkovacevic,@SamvanRooy1,2
@nelkovacevic,@Thdegraaf,1
@nelkovacevic,@TomvanderLee,2
@nelkovacevic,@ToonvanDijk_PVV,1
@nelkovacevic,@VALENTINE_O_,1
@nelkovacevic,@VVD,2
@nelkovacevic,@WaerdtC,1
@nelkovacevic,@Willy_Vet,1
@nelkovacevic,@ZilteBotte,2
@nelkovacevic,@_MikeMuller,1
@nelkovacevic,@barracudawiep,1
@nelkovacevic,@bergbrabant,1
@nelkovacevic,@fvdemocratie,1
@nelkovacevic,@geertwilders,1
@nelkovacevic,@geertwilderspvv,3
@nelkovacevic,@groenlinks,4
@nelkovacevic,@hulswood,1
@nelkovacevic,@jacnaber,1
@nelkovacevic,@jangajentaan,2
@nelkovacevic,@jesseklaver,1
@nelkovacevic,@jfolkertsma,1
@nelkovacevic,@jndkgrf,4
@nelkovacevic,@l_ruigrok,2
@nelkovacevic,@markrutte,1
@nelkovacevic,@martijnheeroma,1
@nelkovacevic,@michkapteijns74,1
@nelkovacevic,@monique31963,1
@nelkovacevic,@piep_kuiken,1
@nelkovacevic,@seven__,1
@nelkovacevic,@steenenbeen,1
@nelkovacevic,@sybrandbuma,1
@nelkovacevic,@telegraaf,1
@nelkovacevic,@thierrybaudet,4
@nelkovacevic,@tm_johannes,1
@nelkovacevic,@trias_politica,1
@nelkovacevic,@voetendoctores,1
@nelkovacevic,@wierdduk,1
@Adam13576,@197winstonsmith,1
@Adam13576,@Correctietik,1
@Adam13576,@IraKoers,1
@Adam13576,@LodewijkA,1
@Adam13576,@WijkcentrumPijp,1
@Adam13576,@caroliendeheer,1
@Adam13576,@dijkvangijs,1
@Adam13576,@pvda_amsterdam,5
@Adam13576,@sofyan_mbarki,1
@Lion03739528,@ANanninga,1
@Lion03739528,@APechthold,2
@Lion03739528,@APechtold,17
@Lion03739528,@AvSchoot,1
@Lion03739528,@CraftingSite,1
@Lion03739528,@D66,17
@Lion03739528,@DDStandaard,1
@Lion03739528,@DVlaardingen,1
@Lion03739528,@DeBalie,1
@Lion03739528,@DeSimmelebim,1
@Lion03739528,@Derksen_Gelul,4
@Lion03739528,@EenVandaag,3
@Lion03739528,@Eerdmans,1
@Lion03739528,@EleonWerger,1
@Lion03739528,@ErwinBackInNL,1
@Lion03739528,@FVD,1
@Lion03739528,@FVDamsterdam,3
@Lion03739528,@GeertJeelof,2
@Lion03739528,@GeertenWaling,1
@Lion03739528,@GerBStruik,1
@Lion03739528,@Gielah,1
@Lion03739528,@Hannesz1956,1
@Lion03739528,@HarryPater62,1
@Lion03739528,@HenkdeVries1970,1
@Lion03739528,@HjmBur61,1
@Lion03739528,@I_is_small,1
@Lion03739528,@JoostNiemoller,6
@Lion03739528,@KoopmanJan,1
@Lion03739528,@KoosvD,1
@Lion03739528,@LodewijkA,2
@Lion03739528,@LouLewinskyAmst,1
@Lion03739528,@Luciaholtkamp,1
@Lion03739528,@MaPoCato,1
@Lion03739528,@MariannePoot,1
@Lion03739528,@MathildevVliet,1
@Lion03739528,@MichielBom,1
@Lion03739528,@Mirjam152,1
@Lion03739528,@Nieuwsuur,2
@Lion03739528,@PJ66IK,1
@Lion03739528,@Percolator_HNJ,1
@Lion03739528,@Politie,1
@Lion03739528,@PvdA,3
@Lion03739528,@RTLnieuws,3
@Lion03739528,@R_de_Collier,1
@Lion03739528,@RikaJans,1
@Lion03739528,@Rob_Roos,1
@Lion03739528,@RotermundtV,1
@Lion03739528,@RvDantzig,1
@Lion03739528,@Smekken,2
@Lion03739528,@SvensTweet,1
@Lion03739528,@TPOnl,3
@Lion03739528,@ThomasSchansman,1
@Lion03739528,@VVD,1
@Lion03739528,@VVDAmsterdam,1
@Lion03739528,@WNLOpZondag,3
@Lion03739528,@WilcoBoom,1
@Lion03739528,@WivadeKo,2
@Lion03739528,@YerRamautarsing,1
@Lion03739528,@_Bakhtali,1
@Lion03739528,@ajboekestijn,1
@Lion03739528,@annettekiel,1
@Lion03739528,@arnoldkarskens,1
@Lion03739528,@d66amsterdam,1
@Lion03739528,@ddeaconblues,1
@Lion03739528,@devrijepsych,2
@Lion03739528,@dr_janneke,1
@Lion03739528,@fvdemocratie,6
@Lion03739528,@geertwilderspvv,1
@Lion03739528,@gijsrademaker,1
@Lion03739528,@gjknoops,1
@Lion03739528,@groenlinks,1
@Lion03739528,@iSocialNetw0rk,1
@Lion03739528,@irEnriqueCortes,1
@Lion03739528,@jesseklaver,1
@Lion03739528,@jndkgrf,2
@Lion03739528,@jordan3571,1
@Lion03739528,@jouke64,1
@Lion03739528,@kwybes,1
@Lion03739528,@leolewin,1
@Lion03739528,@mandyfvd,1
@Lion03739528,@markdehollander,2
@Lion03739528,@markrutte,1
@Lion03739528,@mening_geven,1
@Lion03739528,@muntverzamelaar,1
@Lion03739528,@noordkaapfujin,3
@Lion03739528,@nrc,2
@Lion03739528,@pkuiper,1
@Lion03739528,@ricknieman,3
@Lion03739528,@ronald_brok,1
@Lion03739528,@sybrandbuma,1
@Lion03739528,@telegraaf,2
@Lion03739528,@thierrybaudet,9
@Lion03739528,@thierybaudet,1
@Lion03739528,@trias_politica,1
@Lion03739528,@volkskrant,1
@Lion03739528,@watvindjezelf,1
@Lion03739528,@wierdduk,3
@l_ruigrok,@ANanninga,2
@l_ruigrok,@APechtold,24
@l_ruigrok,@AvSchoot,1
@l_ruigrok,@Buijtleefbaar,1
@l_ruigrok,@Coor___,1
@l_ruigrok,@D66,14
@l_ruigrok,@DenkNL,1
@l_ruigrok,@DennisBoutkan,1
@l_ruigrok,@DiederikBoomsma,1
@l_ruigrok,@DreigingNL,1
@l_ruigrok,@DutchieMarie,1
@l_ruigrok,@EenVandaag,1
@l_ruigrok,@Eerdmans,1
@l_ruigrok,@FDemocratie,1
@l_ruigrok,@FVD020,3
@l_ruigrok,@FVDamsterdam,7
@l_ruigrok,@FleurAgemaPVV,1
@l_ruigrok,@FreeInHart,1
@l_ruigrok,@Fub_Fub,1
@l_ruigrok,@GenNL11,1
@l_ruigrok,@Hannesz1956,1
@l_ruigrok,@HarryPater62,2
@l_ruigrok,@Heerbean,1
@l_ruigrok,@HenkdeVries1970,1
@l_ruigrok,@JKralendijk,1
@l_ruigrok,@JackisTrots,1
